,Unnamed: 0,Reference Key,Sentence,Translated Sentence,Score_shubham,score_saurabh,Difference,Average,Reference,F1_lexi,F1_syno,F1_root,COMET
404,404,S405,Royal Challengers Bangalore captain Virat Kohli on Saturday posted pictures from his training session with his teammates.,रॉयल चैलेंजर्स बैंगलोर के कप्तान विराट कोहली ने शनिवार को अपने साथियों के साथ अपने प्रशिक्षण सत्र की तस्वीरें पोस्ट कीं।,4,4,0,4.0,रॉयल चैलेंजर्स बैंगलोर के कप्तान विराट कोहली (virat kohli) ने शनिवार को अपने साथी खिलाड़ियों के साथ एक वीडियो शेयर किया।,0.6190476190476191,0.375,0.8000000000000002,0.8352233171463013
405,405,S406,Rohit scored 1490 runs in the 2019 World Cup with whopping five tons.,रोहित ने 2019 विश्व कप में पांच टन के साथ 1490 रन बनाए।,2,4,-2,3.0,रोहित ने 2019 विश्व कप में पांच शतक लगाकर 1490 रन बनाए।,0.7619047619047621,0.0,0.0,0.7822797894477844
406,406,S407,"The 2003 World Cup was co-hosted by South Africa, Kenya, Zimbabwe.","2003 विश्व कप की मेजबानी दक्षिण अफ्रीका, केन्या, जिम्बाब्वे ने की थी।",4,4,0,4.0,"2003 विश्व कप दक्षिण अफ्रीका, केन्या, जिम्बाब्वे द्वारा सह-मेजबानी की गई थी।",0.7272727272727273,0.3333333333333333,0.0,1.234061360359192
407,407,S408,Robert Pattinson's debut as The Batman is not happening before late next year.,द बैटमैन के रूप में रॉबर्ट पैटिनसन की शुरुआत अगले साल के अंत से पहले नहीं हो रही है।,4,4,0,4.0,रॉबर्ट पैटिनसन अगले साल के अंत से पहले बैटमैन के रूप में नहीं हो रहा है.,0.8571428571428572,0.0,0.4,0.8774198889732361
408,408,S409,"Except for captain Gautam Gambhir's gruelling 45 off 44, KKR were found crawling against RR bowlers.","कप्तान गौतम गंभीर के 44 में से 45 रन के भीषण को छोड़कर, केकेआर को आरआर गेंदबाजों के खिलाफ रेंगते हुए पाया गया।",1,3,-2,2.0,कप्तान गौतम गंभीर को छोड़कर केकेआर ने 44 रन बनाए।,0.4666666666666666,0.25,0.0,-0.22742894291877747
409,409,S410,Ravi Bishnoi (20) ended the stand with the wicket of Finch in the eighth over.,रवि बिश्नोई (20) ने आठवें ओवर में फिंच का विकेट लेकर स्टैंड का अंत किया।,3,2,1,2.5,रवि बिश्नोई (20) ने आठवें ओवर में फिंच के विकेट के साथ साझेदारी समाप्त की।,0.5714285714285714,0.6666666666666666,2.0,0.9810733199119568
410,410,S411,China never provoked any war or conflict and never occupied an inch of other country's territory.,चीन ने कभी कोई युद्ध या संघर्ष नहीं भड़काया और न ही कभी दूसरे देश के एक इंच क्षेत्र पर कब्जा किया।,4,4,0,4.0,चीन ने कभी भी युद्ध या संघर्ष को उकसाया नहीं और कभी भी किसी अन्य देश के क्षेत्र पर कब्जा नहीं किया।,0.6818181818181818,0.7142857142857143,2.0,0.9488864541053772
411,411,S412,Guthula Srinivas from Narayanpet near Amalapuram in East Godavari district was working in an aqua farm.,पूर्वी गोदावरी जिले के अमलापुरम के पास नारायणपेट के गुथुला श्रीनिवास एक एक्वा फार्म में काम कर रहे थे।,4,4,0,4.0,पूर्वी गोदावरी जिले के अमलापुरम के पास नारायणपेट से गुतुला श्रीनिवास एक एक्वा फार्म में काम कर रहे थे।,0.8947368421052632,0.5,1.0,1.2573297023773193
412,412,S413,Bollywood actors Disha Patani and Sara Ali Khan treated fans to stunning pictures from their beach vacation.,बॉलीवुड अदाकारा दिशा पटानी और सारा अली खान ने अपने बीच वेकेशन की शानदार तस्वीरें फैंस को दीं।,4,4,0,4.0,बॉलीवुड एक्ट्रेस दिशा पाटनी और सारा अली खान इन दिनों अपनी हॉट फोटोज शेयर कर रहे हैं।,0.3428571428571429,0.3478260869565217,1.6,0.07835111767053604
413,413,S414,All Olympic bound athletes have been asked to do light intensity workouts to get their mojo back.,सभी ओलंपिक के लिए बाध्य एथलीटों को अपने मोजो को वापस पाने के लिए हल्की तीव्रता वाले वर्कआउट करने के लिए कहा गया है।,2,3,-1,2.5,सभी ओलंपिक बाउंड एथलीटों को अपने मोजो को वापस पाने के लिए हल्के तीव्रता वाले वर्कआउट करने के लिए कहा गया है।,0.8695652173913043,0.3333333333333333,0.0,0.9900292754173279
414,414,S415,Zaheer also had a lot of praise for Indian opener Rohit Sharma.,जहीर ने भारतीय सलामी बल्लेबाज रोहित शर्मा की भी खूब तारीफ की।,4,4,0,4.0,जहीर ने भारतीय सलामी बल्लेबाज रोहित शर्मा की भी खूब तारीफ की।,1.0,0.0,0.0,1.3146100044250488
415,415,S416,The CID court has ordered 14 days of judicial custody of the accused MP.,सीआईडी कोर्ट ने आरोपी सांसद को 14 दिन की न्यायिक हिरासत में रखने का आदेश दिया है।,4,4,0,4.0,अदालत ने आरोपी सांसद की 14 दिनों की न्यायिक हिरासत का आदेश दिया है।,0.6896551724137931,0.6666666666666666,0.0,1.1393253803253174
416,416,S417,Rhea Chakraborty will be appearing before the Narcotics Control Bureau officials on September 8.,रिया चक्रवर्ती 8 सितंबर को नारकोटिक्स कंट्रोल ब्यूरो के अधिकारियों के सामने पेश होंगी।,4,4,0,4.0,रिया चक्रवर्ती 8 सितंबर को नारकोटिक्स कंट्रोल ब्यूरो के अधिकारियों के सामने पेश होंगी।,1.0,0.0,0.0,1.3180816173553467
417,417,S418,"IT spending in 2020 is expected to total USD 79.3 billion, down 8.4 per cent from 2019.","2020 में आईटी खर्च कुल 79.3 बिलियन अमरीकी डालर होने की उम्मीद है, जो 2019 से 8.4 प्रतिशत कम है।",4,4,0,4.0,2020 में इस पर कुल 79.3 अरब अमेरिकी डॉलर खर्च होने की उम्मीद है।,0.5,0.7142857142857143,0.0,0.4385191798210144
418,418,S419,"Google, on Wednesday celebrated the start of the Cricket World Cup 2019 by dedicating a 'Google Doodle'.",Google ने बुधवार को 'Google डूडल' समर्पित करके क्रिकेट विश्व कप 2019 की शुरुआत का जश्न मनाया।,4,4,0,4.0,google ने बुधवार को क्रिकेट वर्ल्ड कप 2019 की शुरुआत की।,0.5384615384615384,0.3333333333333333,0.5,0.6243559718132019
419,419,S420,Shane Watson who had retired after the IPL 2020 season will also not be seen in action.,आईपीएल 2020 सीजन के बाद संन्यास ले चुके शेन वॉटसन भी एक्शन में नहीं दिखेंगे।,4,4,0,4.0,शेन वॉटसन आईपीएल 2020 के बाद संन्यास ले चुके हैं।,0.6956521739130435,0.2857142857142857,0.0,0.7846124172210693
420,420,S421,"Cultural Heritage Complete the development of all projects under Swadesh Darshan, PRASAD and HRIDAY schemes.","सांस्कृतिक विरासत स्वदेश दर्शन, प्रसाद और हृदय योजनाओं के तहत सभी परियोजनाओं के विकास को पूरा करें।",4,4,0,4.0,"सांस्कृतिक विरासत स्वदेश दर्शन, प्रसाद और हृदय योजनाओं के तहत सभी परियोजनाओं के विकास को पूरा करती है।",0.9142857142857144,0.6666666666666666,0.0,0.6475781798362732
421,421,S422,Cricket fans are going to have some seriously busy days ahead.,क्रिकेट प्रशंसकों के लिए आने वाले कुछ दिन गंभीर रूप से व्यस्त होने वाले हैं।,4,4,0,4.0,क्रिकेट फैंस काफी व्यस्त हैं।,0.3,0.2857142857142857,0.0,0.5911417007446289
422,422,S423,"India alone has recorded more than 900 cases of the novel coronavirus, or COVID-19.","अकेले भारत ने उपन्यास कोरोनवायरस, या सीओवीआईडी -19 के 900 से अधिक मामले दर्ज किए हैं।",4,3,1,3.5,अकेले भारत में कोरोना वायरस के 900 से अधिक मामले सामने आए हैं।,0.5384615384615384,0.3333333333333333,0.5,-0.12211592495441437
423,423,S424,Rahul can be considered as a batsman and an optional wicketkeeper.,राहुल को एक बल्लेबाज और एक वैकल्पिक विकेटकीपर के रूप में माना जा सकता है।,4,4,0,4.0,राहुल को एक बल्लेबाज और एक वैकल्पिक विकेटकीपर के रूप में माना जा सकता है।,1.0,0.0,0.0,1.2975841760635376
424,424,S425,The selection panel also comprises former India players Sunil Joshi and Harvinder Singh.,चयन पैनल में भारत के पूर्व खिलाड़ी सुनील जोशी और हरविंदर सिंह भी शामिल हैं।,4,4,0,4.0,चयन समिति में पूर्व भारतीय खिलाड़ी सुनील जोशी और हरविंदर सिंह भी शामिल हैं।,0.8275862068965518,0.4,0.0,1.2757275104522705
425,425,S426,"In 2019, just six films were able to make a profit from theatre releases.",2019 में थिएटर रिलीज से सिर्फ छह फिल्में ही मुनाफा कमा पाईं।,4,4,0,4.0,"2019 में, केवल छह फिल्मों ने थिएटर रिलीज से लाभ अर्जित किया।",0.4545454545454545,0.3333333333333333,1.25,1.1708208322525024
426,426,S427,Blinken also addressed the prospects of rejoining the nuclear agreement with Iran.,ब्लिंकन ने ईरान के साथ परमाणु समझौते में फिर से शामिल होने की संभावनाओं को भी संबोधित किया।,4,4,0,4.0,ब्लिंकेन ने ईरान के साथ परमाणु समझौते में फिर से शामिल होने की संभावनाओं को भी संबोधित किया।,0.9444444444444444,0.0,0.0,1.3079991340637207
427,427,S428,"The President, Vice President and the PM have expressed their shock over the heavy rains and floods.","राष्ट्रपति, उपराष्ट्रपति और पीएम ने भारी बारिश और बाढ़ पर दुख जताया है.",4,4,0,4.0,"राष्ट्रपति, उपराष्ट्रपति और प्रधानमंत्री ने भारी बारिश और बाढ़ पर शोक व्यक्त किया है।",0.7407407407407408,0.8571428571428571,0.0,1.1950308084487915
428,428,S429,Kohli will return after the first Test for the birth of his first child.,कोहली अपने पहले बच्चे के जन्म के लिए पहले टेस्ट के बाद वापसी करेंगे।,4,3,1,3.5,कोहली अपने पहले बच्चे के जन्म के लिए पहले टेस्ट के बाद वापसी करेंगे।,1.0,0.0,0.0,1.2697663307189941
429,429,S430,Diandra brought back fascinators and headbands in vogue during her stay in the house.,घर में रहने के दौरान डिएंड्रा ने फैसिनेटर्स और हेडबैंड्स को वापस लाया।,4,3,1,3.5,डायंड्रा अपने घर में रहने के दौरान आकर्षक और हेडबैंड वापस लाया।,0.64,0.0,0.22222222222222224,0.284376859664917
430,430,S431,Prime Minister Imran Khan was present when Maulana Tariq Jameel made these remarks.,मौलाना तारिक जमील ने जब ये टिप्पणी की उस वक्त प्रधानमंत्री इमरान खान मौजूद थे।,4,4,0,4.0,प्रधानमंत्री इमरान खान मौलाना तारिक जमील ने यह टिप्पणी की।,0.7200000000000001,0.2857142857142857,0.0,0.3622973561286926
431,431,S432,The film is a story for the ages that informs and rebuilds the present.,फिल्म उन युगों की कहानी है जो वर्तमान को सूचित और पुनर्निर्माण करती है।,4,4,0,4.0,यह फिल्म उन युगों की कहानी है जो वर्तमान को सूचित और पुनर्निर्मित करते हैं।,0.7586206896551724,0.5714285714285715,0.6666666666666666,1.1472200155258179
432,432,S433,It will take another 3-4 months before sales get back on track.,बिक्री पटरी पर आने में 3-4 महीने और लगेंगे।,4,4,0,4.0,बिक्री के पटरी पर लौटने में 3-4 महीने लगेंगे।,0.75,1.0,0.0,1.2750036716461182
433,433,S434,"According to the current protocol, the vaccine must be taken four to eight weeks after recovery from COVID-19 infection.","वर्तमान प्रोटोकॉल के अनुसार, वैक्सीन को COVID-19 संक्रमण से ठीक होने के चार से आठ सप्ताह बाद लिया जाना चाहिए।",4,4,0,4.0,"वर्तमान प्रोटोकॉल के अनुसार, कोविड-19 संक्रमण से ठीक होने के बाद वैक्सीन को चार से आठ सप्ताह तक लिया जाना चाहिए।",0.9268292682926828,0.0,0.0,1.1905546188354492
434,434,S435,Opener Kraigg Brathwaite and Shai Hope will return to the crease once rain relents at the venue.,ओपनर क्रेग ब्रैथवेट और शाई होप बारिश के थमने के बाद क्रीज पर लौट आएंगे।,4,4,0,4.0,सलामी बल्लेबाज क्रेग ब्रेथवेट और शाई होप क्रीज पर वापसी करेंगे।,0.4615384615384615,0.42857142857142855,0.25,0.05066913366317749
435,435,S436,COVID-19 is a new virus that we need to take very seriously.,COVID-19 एक नया वायरस है जिसे हमें बहुत गंभीरता से लेने की आवश्यकता है।,4,4,0,4.0,कोविड-19 एक नया वायरस है जिसे हमें बहुत गंभीरता से लेने की जरूरत है।,0.8571428571428571,0.0,0.5,1.2767302989959717
436,436,S437,Actor Ranbir Kapoor has made his way back to work after months-long hiatus.,अभिनेता रणबीर कपूर ने महीनों के लंबे अंतराल के बाद काम पर वापसी की है।,4,4,0,4.0,अभिनेता रणबीर कपूर कई महीनों से काम पर हैं।,0.5,0.5,0.0,0.5324044823646545
437,437,S438,Australia is a tough place to bowl for a finger spinner.,फिंगर स्पिनर के लिए गेंदबाजी करने के लिए ऑस्ट्रेलिया एक कठिन जगह है।,4,4,0,4.0,ऑस्ट्रेलिया एक फिंगर स्पिनर के लिए गेंदबाजी करने के लिए एक कठिन जगह है।,0.962962962962963,0.0,0.0,1.0839487314224243
438,438,S439,Chinese ambassador to India Sun Weidong on Friday said that China will cooperate with India in fighting the COVID-19.,भारत में चीनी राजदूत सुन वेइदॉन्ग ने शुक्रवार को कहा कि चीन COVID-19 से लड़ने में भारत का सहयोग करेगा।,4,4,0,4.0,भारत में चीन के राजदूत सुन वेडोंग ने शुक्रवार को कहा कि चीन कोविड-19 से लड़ने में भारत के साथ सहयोग करेगा।,0.7619047619047621,0.4,0.6666666666666666,1.1973756551742554
439,439,S440,"Tamanna Yadav (6th minute, 53rd, 55th) led her team's charge with a fine hat-trick.","तमन्ना यादव (6वें मिनट, 53वें, 55वें) ने शानदार हैट्रिक लेकर अपनी टीम की अगुवाई की।",4,4,0,4.0,तमन्ना यादव ने 53व ें मिनट में हैट्रिक ली।,0.4166666666666667,0.14285714285714288,0.16666666666666666,0.5363077521324158
440,440,S441,Doctors have threatened to go on strike until the equipment is provided.,डॉक्टरों ने उपकरण उपलब्ध कराए जाने तक हड़ताल पर जाने की धमकी दी है।,4,4,0,4.0,डॉक्टरों ने उपकरण उपलब्ध होने तक हड़ताल पर जाने की धमकी दी है।,0.8888888888888891,0.6666666666666666,0.0,1.2473139762878418
441,441,S442,The jail warden has been suspended while Etah jail directed the hospital authorities to remove the chain.,जेल वार्डन को निलंबित कर दिया गया है जबकि एटा जेल ने अस्पताल के अधिकारियों को चेन हटाने का निर्देश दिया है।,4,4,0,4.0,जेल वार्डन को निलंबित कर दिया गया है जबकि एटा जेल ने अस्पताल के अधिकारियों को श्रृंखला को हटाने का निर्देश दिया है।,0.9333333333333332,0.0,0.0,1.1875922679901123
442,442,S443,Kumar Sanu recreates 90's magic with Maniesh PaulSinging has always been on Maniesh’s bucket list.,मनीष पॉल के साथ कुमार शानू ने 90 के दशक का जादू फिर से बनाया हैसिंगिंग हमेशा से मनीष की बकेट लिस्ट में रही है।,2,4,-2,3.0,मनीष पॉल के साथ कुमार सानू ने 90 गायन गाए हैं।,0.35294117647058826,0.1818181818181818,0.2222222222222222,-0.4320712685585022
443,443,S444,Lockdown means a curfew-like situation which will create unrest in the country and we cannot afford that.,लॉकडाउन का मतलब कर्फ्यू जैसी स्थिति है जो देश में अशांति पैदा करेगी और हम इसे बर्दाश्त नहीं कर सकते।,4,4,0,4.0,लॉकडाउन का मतलब कर्फ्यू जैसी स्थिति है जो देश में अशांति पैदा करेगी और हम इसे बर्दाश्त नहीं कर सकते।,1.0,0.0,0.0,1.3111908435821533
444,444,S445,He hit seven boundaries for his 20th ODI fifty and first after his international comeback.,उन्होंने अपने 20वें एकदिवसीय अर्धशतक के लिए सात चौके लगाए और अंतरराष्ट्रीय वापसी के बाद पहला।,4,4,0,4.0,उन्होंने अपने 20व ें वनडे अर्धशतक के लिए सात चौके लगाए।,0.5925925925925926,0.3636363636363637,0.5714285714285714,-0.22019216418266296
445,445,S446,No evidence has been found against all the six people who were named in the FIR.,प्राथमिकी में नामजद सभी छह लोगों के खिलाफ कोई सबूत नहीं मिला है।,4,4,0,4.0,एफआईआर में शामिल सभी छह लोगों के खिलाफ कोई सबूत नहीं मिला है।,0.8461538461538461,0.5,1.0,1.2028714418411255
446,446,S447,"VIL assessed its dues at Rs 21,533 crore and paid Rs 6,854 crore.","वीआईएल ने अपने बकाया का आकलन 21,533 करोड़ रुपये किया और 6,854 करोड़ रुपये का भुगतान किया।",4,4,0,4.0,"वीआईएल ने 21,533 करोड़ रुपये के बकाया का आकलन किया और 6,854 करोड़ रुपये का भुगतान किया।",0.9333333333333332,0.0,0.0,1.20485258102417
447,447,S448,"After 100 days of rescue and renewal, America is ready for a take-off.","100 दिनों के बचाव और नवीनीकरण के बाद, अमेरिका टेक-ऑफ के लिए तैयार है।",4,3,1,3.5,100 दिनों के बचाव और नवीकरण के बाद अमेरिका टेक ऑफ के लिए तैयार है।,0.8148148148148148,0.4,0.6666666666666666,1.2019423246383667
448,448,S449,"In 2000s, Juhi delivered stunning performances in independent and art films.","2000 के दशक में, जूही ने स्वतंत्र और कला फिल्मों में शानदार प्रदर्शन किया।",4,4,0,4.0,"2000 के दशक में, जूही ने स्वतंत्र और कला फिल्मों में शानदार प्रदर्शन किया।",1.0,0.0,0.0,1.2974178791046143
449,449,S450,Online registration for the second dose will be introduced to avoid queuing up near the vaccine centres.,वैक्सीन केंद्रों के पास कतार में लगने से बचने के लिए दूसरी खुराक के लिए ऑनलाइन पंजीकरण शुरू किया जाएगा।,4,4,0,4.0,वैक्सीन केंद्रों के पास कतार लगाने से बचने के लिए दूसरी खुराक के लिए ऑनलाइन पंजीकरण शुरू किया जाएगा।,0.9230769230769232,0.6666666666666666,0.0,1.2518081665039062
450,450,S451,Everybody hanging on tenterhooks waiting to see where the next album is going to chart.,हर कोई टेंटरहूक पर लटके हुए यह देखने के लिए इंतजार कर रहा है कि अगला एल्बम कहाँ चार्ट पर जा रहा है।,2,3,-1,2.5,हर कोई टैंटरहुक पर लटकता हुआ यह देखने के लिए इंतजार कर रहा है कि अगला एल्बम कहां चार्ट करने जा रहा है।,0.7826086956521741,0.6,0.5,1.0397740602493286
451,451,S452,"Israel began human trials of a COVID-19 vaccine, Hadassah and Sheba Medical Centers said.","इज़राइल ने एक सीओवीआईडी -19 वैक्सीन का मानव परीक्षण शुरू किया, हदासाह और शीबा मेडिकल सेंटर ने कहा।",4,4,0,4.0,हदसाह और शेबा मेडिकल सेंटर्स ने कहा कि इस्राइल ने कोविड-19 वैक्सीन का ह्यूमन ट्रायल शुरू किया है।,0.5142857142857143,0.4705882352941176,1.7777777777777781,0.6329377293586731
452,452,S453,"The UK also recorded 76 more deaths Tuesday, a large uptick from 19 the previous day.","ब्रिटेन ने भी मंगलवार को 76 और मौतें दर्ज कीं, जो पिछले दिन 19 से एक बड़ी वृद्धि थी।",4,3,1,3.5,ब्रिटेन में मंगलवार को 76 और लोगों की मौत हुई।,0.30769230769230765,0.4444444444444444,0.6,0.32722216844558716
453,453,S454,Pakistan is one of the safest places right now in the world.,पाकिस्तान इस समय दुनिया की सबसे सुरक्षित जगहों में से एक है।,4,4,0,4.0,पाकिस्तान दुनिया के सबसे सुरक्षित स्थानों में से एक है।,0.7272727272727272,0.6666666666666666,0.0,1.309295892715454
454,454,S455,The 2019 murder mystery also garnered an Oscar nomination for Johnson's original screenplay.,2019 मर्डर मिस्ट्री ने जॉनसन की मूल पटकथा के लिए ऑस्कर नामांकन भी हासिल किया।,4,4,0,4.0,2019 मर्डर मिस्ट्री ने जॉनसन के ऑरिजनल स्क्रीनप्ले के लिए scar नामांकन भी प्राप्त किया।,0.6428571428571429,0.6,0.5,0.7085712552070618
455,455,S456,Vidya on Tuesday stated that her 'heart breaks at the vilification of Rhea.',विद्या ने मंगलवार को कहा कि उनका 'रिया की बदनामी से दिल टूट जाता है।',4,4,0,4.0,विद्या ने मंगलवार को कहा कि रिया के दुष्प्रचार पर उनका दिल टूट जाता है।,0.8000000000000002,0.6666666666666666,1.0,1.1214616298675537
456,456,S457,Americans often have their income tax payments deducted from their paychecks.,अमेरिकियों के पास अक्सर उनकी तनख्वाह से उनके आयकर भुगतान काटे जाते हैं।,4,3,1,3.5,अमेरिकियों के पास अक्सर अपने भुगतान से आयकर भुगतान की कटौती होती है।,0.5384615384615384,0.5,0.6666666666666666,0.4117000997066498
457,457,S458,Vehicles requiring replacement of faulty parts will be retained for part replacement free of cost.,दोषपूर्ण पुर्जों को बदलने की आवश्यकता वाले वाहनों को पुर्जे बदलने के लिए निःशुल्क रखा जाएगा।,4,4,0,4.0,दोषपूर्ण भागों को बदलने की आवश्यकता वाले वाहनों को निःशुल्क भाग प्रतिस्थापन के लिए रखा जाएगा।,0.8125,0.0,0.0,0.784960925579071
458,458,S459,Mohammad Amir put Pakistan on driving seat by removing Faf du Plessis.,मोहम्मद आमिर ने फाफ डु प्लेसिस को हटाकर पाकिस्तान को ड्राइविंग सीट पर बिठा दिया।,3,3,0,3.0,मोहम्मद आमिर ने फाफ डु प्लेसिस को हटाकर पाकिस्तान को ड्राइविंग सीट पर खड़ा किया।,0.8666666666666667,0.5,0.0,1.2174650430679321
459,459,S460,Bigg Boss 14 has hit a new low courtesy controversy queen Rakhi Sawant.,बिग बॉस 14 ने एक नई कम शिष्टाचार विवाद रानी राखी सावंत को मारा है।,0,2,-2,1.0,bigg boss 14:राखी सावंत ने बिग बॉस 14 को लेकर कही ये बात,0.4615384615384615,0.2857142857142857,0.4,-0.4332219958305359
460,460,S461,Gopichand told a news agency on Sunday that he had sent the recommendation on June 3.,गोपीचंद ने रविवार को एक समाचार एजेंसी को बताया कि उन्होंने 3 जून को सिफारिश भेजी थी।,4,4,0,4.0,गोपीचंद ने रविवार को एक समाचार एजेंसी को बताया कि उन्होंने 3 जून को सिफारिश भेजी थी।,1.0,0.0,0.0,1.3072690963745117
461,461,S462,Bollywood star Kareena Kapoor Khan has shared a glimpse of what her weekend looks like.,बॉलीवुड स्टार करीना कपूर खान ने अपना वीकेंड कैसा दिखता है इसकी एक झलक साझा की है।,2,4,-2,3.0,बॉलीवुड एक्ट्रेस करीना कपूर खान ने एक वीडियो शेयर किया है।,0.5,0.14285714285714288,0.16666666666666666,0.44731080532073975
462,462,S463,"The court has fixed May 17, as the next date of hearing in the case.",कोर्ट ने मामले में सुनवाई की अगली तारीख 17 मई तय की है।,4,4,0,4.0,मामले की अगली सुनवाई 17 मई को होगी।,0.5263157894736842,0.22222222222222224,0.2857142857142857,1.200323462486267
463,463,S464,Saudi Aramco tops with $2 trillion in valuation after the listing.,लिस्टिंग के बाद वैल्यूएशन में सऊदी अरामको 2 ट्रिलियन डॉलर के साथ सबसे ऊपर है।,4,4,0,4.0,सूची में सऊदी अरामको 2 ट्रिलियन डॉलर के साथ टॉप पर है।,0.64,0.2222222222222222,0.0,0.8059307932853699
464,464,S465,"Meghan who is currently in Canada might call in for the meeting, as per the publication.","प्रकाशन के अनुसार, मेघन जो इस समय कनाडा में हैं, बैठक के लिए बुला सकती हैं।",4,4,0,4.0,इस समय कनाडा में मौजूद मेगन इस बैठक के लिए बुला सकते हैं।,0.6206896551724138,0.5454545454545454,0.4,0.4238056540489197
465,465,S466,Jofra Archer bowled the final over but wasn't able to take his side over the line.,"जोफ्रा आर्चर ने अंतिम ओवर फेंका, लेकिन लाइन पर अपना पक्ष नहीं रख पाए।",1,2,-1,1.5,जोफ्रा आर्चर ने अंतिम ओवर फेंका लेकिन लाइन पर अपनी टीम को नहीं ले सके।,0.6896551724137929,0.6666666666666665,0.6666666666666666,0.9262776374816895
466,466,S467,"Salman captioned the colourful poster featuring Namashi with the film's debutant heroine, Amrin Qureshi.",सलमान ने फिल्म की नवोदित नायिका अमरीन कुरैशी के साथ नमाशी की विशेषता वाले रंगीन पोस्टर को कैप्शन दिया।,3,4,-1,3.5,सलमान ने फिल्म ' अमरिन कुरैशी ' के पोस्टर को कैप्शन दिया है।,0.6,0.0,0.0,0.32146337628364563
467,467,S468,"In 2014, he vanished from the public eye for nearly six weeks before reappearing with a cane.","2014 में, वह बेंत के साथ फिर से प्रकट होने से पहले लगभग छह सप्ताह तक लोगों की नज़रों से गायब रहे।",4,4,0,4.0,"2014 में, वह गन्ने के साथ लौटने से पहले लगभग छह सप्ताह तक जनता की आंख से गायब हो गए।",0.6500000000000001,0.2857142857142857,0.8,0.6243900060653687
468,468,S469,Orange is the new blue for Indian cricketers in their ongoing campaign at ICC Men's Cricket World Cup.,ऑरेंज आईसीसी पुरुष क्रिकेट विश्व कप में चल रहे अभियान में भारतीय क्रिकेटरों के लिए नया नीला रंग है।,4,4,0,4.0,ऑरेंज आईसीसी क्रिकेट विश्व कप में भारतीय क्रिकेटरों के लिए नया नीला है।,0.8125000000000001,0.0,0.0,1.045039415359497
469,469,S470,Seventeen blocks under nomination are being operated by ONGC and OIL.,नामांकन के तहत सत्रह ब्लॉक ओएनजीसी और ओआईएल द्वारा संचालित किए जा रहे हैं।,4,4,0,4.0,नॉमिनेशन के तहत 17 ब्लॉक ओएनजीसी और ऑयल द्वारा संचालित किए जा रहे हैं।,0.8148148148148148,0.8,0.0,1.0991194248199463
470,470,S471,Veteran actor Rishi Kapoor who was hospitalised at Delhi hospital on Sunday is back to Mumbai.,"दिग्गज अभिनेता ऋषि कपूर जिन्हें रविवार को दिल्ली के अस्पताल में भर्ती कराया गया था, वे मुंबई वापस आ गए हैं।",4,4,0,4.0,ऋषि कपूर दिल्ली के अस्पताल में भर्ती हैं।,0.5517241379310345,0.0,0.0,0.6471540331840515
471,471,S472,Yuvraj Singh was adjudged Man of the Match for his all-round performance.,युवराज सिंह को उनके हरफनमौला प्रदर्शन के लिए मैन ऑफ द मैच चुना गया।,4,4,0,4.0,युवराज सिंह को उनके शानदार प्रदर्शन के लिए मैन ऑफ द मैच चुना गया।,0.9285714285714286,0.0,0.0,1.194732904434204
472,472,S473,The train will leave the national capital at 6 am and reach Varanasi at 2 pm.,यह ट्रेन राष्ट्रीय राजधानी से सुबह छह बजे रवाना होगी और दोपहर दो बजे वाराणसी पहुंचेगी।,4,4,0,4.0,यह ट्रेन राष्ट्रीय राजधानी से सुबह 6 बजे रवाना होगी और दोपहर 2 बजे वाराणसी पहुंचेगी।,0.9333333333333332,0.0,0.0,1.2865914106369019
473,473,S474,"The 131-year-old club till date won 253 titles that included several local, national and international titles.","131 साल पुराने क्लब ने अब तक 253 खिताब जीते हैं जिसमें कई स्थानीय, राष्ट्रीय और अंतरराष्ट्रीय खिताब शामिल हैं।",4,4,0,4.0,"131 वर्षीय क्लब ने अभी तक 253 खिताब जीते हैं जिसमें कई स्थानीय, राष्ट्रीय और अंतरराष्ट्रीय खिताब शामिल हैं।",0.8571428571428571,0.8,0.0,1.2439966201782227
474,474,S475,"The coronavirus pandemic has infected more than 7,32,12,302 and killed over 16,28,442 people across the world.","कोरोनावायरस महामारी ने 7,32,12,302 से अधिक लोगों को संक्रमित किया है और दुनिया भर में 16,28,442 से अधिक लोग मारे गए हैं।",4,4,0,4.0,"कोरोना वायरस से दुनिया भर में 7,32,12,302 लोग संक्रमित हैं और 16,28,442 लोगों की मौत हो चुकी है।",0.5555555555555556,0.5,0.5,0.9740679860115051
475,475,S476,Hollywood star Jessica Alba is set to play the lead role in Netflix's upcoming action-thriller Trigger Warning.,हॉलीवुड स्टार जेसिका अल्बा नेटफ्लिक्स की आगामी एक्शन-थ्रिलर ट्रिगर वार्निंग में मुख्य भूमिका निभाने के लिए तैयार हैं।,4,4,0,4.0,हॉलीवुड स्टार जेसिका नेटफ्लिक्स की आगामी एक्शन-थ्रिलर चेतावनी में मुख्य भूमिका निभाएंगी।,0.6666666666666667,0.2,0.0,0.6516481041908264
